"Код дилера";"Сервисный код дилера";"";"";"Код SAP площадки";"Контрагент";"";"";"Модель";"Код модели";"Годпроизводства";"Рабочий объем";"Тип двигателя";"Стоимость работ";"";"";"";"";"";"Стоимость запчастей";"";"";"";"";"";"Стоимость запчастей PL-2";"";"";"Итого - ремонт";"";"";"";"";"";"Итого - PL-2 ремонт";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"1 год 15000 км";"2 года 30000 км";"3 года 45000 км";"4 года 60000 км";"5 лет 75000 км";"6 лет 90000 км";"1 год 15000 км";"2 год 30000 км";"3 год 45000 км";"4 год 60000 км";"5 лет 75000 км";"6 лет 90000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км";"1 год 15000 км";"2 год 30000 км";"3 год 45000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Elantra";"AD";"2016-2020";"1.6";"Бензиновый";"3520";"4620";"3520";"5940";"3520";"4620";"10641";"11031";"10641";"15403";"10641";"11031";"15403";"10641";"11031";"14161";"15651";"14161";"21343";"14161";"15651";"21343";"14161";"15651"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Elantra";"AD";"2016-2020";"2.0";"Бензиновый";"3520";"4620";"3520";"5500";"3520";"4620";"10041";"12823";"10041";"17195";"10041";"12823";"17195";"10041";"12823";"13561";"17443";"13561";"22695";"13561";"17443";"22695";"13561";"17443"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Elantra";"CN7";"2020-";"1.6";"Бензиновый";"3520";"4620";"3520";"5940";"3520";"4620";"10357";"10747";"10357";"13733";"10357";"10747";"13733";"10357";"10747";"13877";"15367";"13877";"19673";"13877";"15367";"19673";"13877";"15367"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Elantra";"CN7";"2020-";"2.0";"Бензиновый";"3520";"4620";"3520";"5500";"3520";"4620";"11671";"12061";"11671";"15047";"11671";"12061";"15047";"11671";"12061";"15191";"16681";"15191";"20547";"15191";"16681";"20547";"15191";"16681"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Sonata";"LF";"2017-2019";"2.0";"Бензиновый";"4000";"5250";"4000";"6250";"4000";"5250";"11847";"12237";"11847";"15896";"11847";"12237";"15896";"11847";"12237";"15847";"17487";"15847";"22146";"15847";"17487";"22146";"15847";"17487"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Sonata";"LF";"2017-2019";"2.4 GDi";"Бензиновый";"4000";"5250";"4000";"6250";"4000";"5250";"13797";"14187";"13797";"18056";"13797";"14187";"18056";"13797";"14187";"17797";"19437";"17797";"24306";"17797";"19437";"24306";"17797";"19437"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Sonata";"DN8";"2020-";"2.0";"Бензиновый";"4000";"5250";"4000";"6250";"4000";"5250";"11314";"11764";"11314";"14750";"11314";"11314";"14750";"11314";"11314";"15314";"17014";"15314";"21000";"15314";"16564";"21000";"15314";"16564"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Sonata";"DN8";"2020-";"2.5";"Бензиновый";"4000";"5250";"4000";"6250";"4000";"5250";"15338";"15788";"15388";"18774";"15338";"15788";"18774";"15338";"15788";"19338";"21038";"19388";"25024";"19338";"21038";"25024";"19338";"21038"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"i40";"VF";"2011-2017";"1.6";"Бензиновый";"3520";"4620";"3520";"5500";"3520";"4620";"10212";"10712";"10212";"14398";"10212";"10712";"14398";"10212";"10712";"13732";"15332";"13732";"19898";"13732";"15332";"19898";"13732";"15332"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"i40";"VF";"2011-2017";"2.0";"Бензиновый";"3520";"4620";"3520";"5500";"3520";"4620";"10812";"11312";"10812";"14998";"10812";"11312";"14998";"10812";"11312";"14332";"15932";"14332";"20498";"14332";"15932";"20498";"14332";"15932"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"i40";"VF";"2011-2017";"1.7";"Дизельный";"3520";"4620";"3520";"5500";"3520";"4620";"12812";"16312";"12812";"16312";"12812";"16312";"16312";"12812";"16312";"16332";"20932";"16332";"21812";"16332";"20932";"21812";"16332";"20932"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Creta";"GSr";"2016-2021";"1.6";"Бензиновый";"4180";"5060";"4180";"5940";"4180";"5060";"9276";"13086";"9276";"16002";"9276";"13086";"16002";"9276";"13086";"13456";"18146";"13456";"21942";"13456";"18146";"21942";"13456";"18146"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Creta";"GSr";"2016-2021";"2.0";"Бензиновый";"4180";"5060";"4180";"5940";"4180";"5060";"9876";"10326";"9876";"13242";"9876";"10326";"13242";"9876";"10326";"14056";"15386";"14056";"19182";"14056";"15386";"19182";"14056";"15386"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Creta";"SU2r";"2021-";"1.6";"Бензиновый";"4180";"5060";"4180";"5940";"4180";"5060";"9166";"12008";"9166";"14865";"9166";"12008";"14865";"9166";"12008";"13346";"17068";"13346";"20805";"13346";"17068";"20805";"13346";"17068"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Creta";"SU2r";"2021-";"2.0";"Бензиновый";"4180";"5060";"4180";"5940";"4180";"5060";"10216";"10666";"10216";"13523";"10216";"10666";"13523";"10216";"10666";"14396";"15726";"14396";"19463";"14396";"15726";"19463";"14396";"15726"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Tucson";"TLe";"2015-2021";"2.0";"Бензиновый";"4180";"5500";"4180";"6380";"4180";"5500";"10508";"10958";"10508";"18705";"10508";"10958";"18705";"10508";"10958";"14688";"16458";"14688";"25085";"14688";"16458";"25085";"14688";"16458"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Tucson";"TLe";"2015-2021";"1.6T GDI";"Бензиновый";"4180";"5500";"4180";"6380";"4180";"5500";"10139";"10589";"10139";"17604";"10139";"10589";"17604";"10139";"10589";"14319";"16089";"14319";"23984";"14319";"16089";"23984";"14319";"16089"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Tucson";"TLe";"2015-2021";"2.0";"Дизельный";"4180";"5500";"4180";"5720";"4180";"5500";"17481";"23332";"17481";"23332";"17481";"23332";"23332";"17481";"23332";"21661";"28832";"21661";"29052";"21661";"28832";"29052";"21661";"28832"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Tucson";"TLe";"2015-2021";"2.4";"Бензиновый";"4180";"5500";"4180";"6380";"4180";"5500";"11708";"12158";"11708";"19173";"11708";"12158";"19173";"11708";"12158";"15888";"17658";"15888";"25553";"15888";"17658";"25553";"15888";"17658"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Tucson";"NX4";"2021-";"2.0";"Бензиновый";"4180";"5500";"4180";"6380";"4180";"5500";"12005";"12455";"12005";"15441";"12005";"12455";"15441";"12005";"12455";"16185";"17955";"16185";"21821";"16185";"17955";"21821";"16185";"17955"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Tucson";"NX4";"2021-";"2.0";"Дизельный";"4180";"5500";"4180";"5500";"4180";"5500";"14210";"22587";"14210";"22587";"14210";"22587";"22587";"14210";"22587";"18390";"28087";"18390";"28087";"18390";"28087";"28087";"18390";"28087"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Tucson";"NX4";"2021-";"2.5 GDI";"Бензиновый";"4180";"5500";"4180";"6380";"4180";"5500";"14760";"15210";"14760";"18196";"14760";"15210";"18196";"14760";"15210";"18940";"20710";"18940";"24576";"18940";"20710";"24576";"18940";"20710"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Santa Fe";"CM";"2006-2012";"2.4";"Бензиновый";"4750";"6250";"4750";"6750";"4750";"6250";"10504";"13390";"10504";"16874";"10504";"13390";"16874";"10504";"13390";"15254";"19640";"15254";"23624";"15254";"19640";"23624";"15254";"19640"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Santa Fe";"CM";"2006-2012";"2.2";"Дизельный";"4750";"6250";"4750";"6500";"4750";"6250";"14627";"17920";"14627";"17920";"14627";"17920";"17920";"14627";"17920";"19377";"24170";"19377";"24420";"19377";"24170";"24420";"19377";"24170"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Santa Fe";"DM";"2012-2018";"2.4";"Бензиновый";"4750";"6250";"4750";"7250";"4750";"6250";"12631";"13081";"12631";"15373";"12631";"13081";"15373";"12631";"13081";"17381";"19331";"17381";"22623";"17381";"19331";"22623";"17381";"19331"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Santa Fe";"DM";"2012-2018";"2.2";"Дизельный";"4750";"7250";"4750";"7250";"4750";"7250";"15047";"18252";"15047";"18252";"15047";"18252";"18252";"15047";"18252";"19797";"25502";"19797";"25502";"19797";"25502";"25502";"19797";"25502"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Santa Fe";"TM";"2019-2020";"3.5";"Бензиновый";"4750";"6250";"4750";"7250";"4750";"6250";"15077";"15527";"15077";"17982";"15077";"15527";"17982";"15077";"15527";"19827";"21777";"19827";"25232";"19827";"21777";"25232";"19827";"21777"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Santa Fe";"TM";"2019-2020";"2.2";"Дизельный";"4750";"6250";"4750";"7250";"4750";"6250";"16665";"17115";"16665";"21741";"16665";"17115";"21741";"16665";"17115";"21415";"23365";"21415";"28991";"21415";"23365";"28991";"21415";"23365"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Santa Fe";"TM";"2019-2020";"2.4";"Бензиновый";"4750";"6250";"4750";"7250";"4750";"6250";"13199";"13649";"13199";"15699";"13199";"13649";"15699";"13199";"13649";"17949";"19899";"17949";"22949";"17949";"19899";"22949";"17949";"19899"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Santa Fe";"TM";"2020-";"2.2";"Дизельный";"4750";"6250";"4750";"7250";"4750";"6250";"15338";"15788";"15338";"18774";"15338";"15788";"18774";"15338";"15788";"20088";"22038";"20088";"26024";"20088";"22038";"26024";"20088";"22038"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Santa Fe";"TM";"2020-";"2.5";"Бензиновый";"4750";"6250";"4750";"7250";"4750";"6250";"15338";"15788";"15338";"18774";"15338";"15788";"18774";"15338";"15788";"20088";"22038";"20088";"26024";"20088";"22038";"26024";"20088";"22038"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Santa Fe";"TM";"2020-";"3.5";"Бензиновый";"4750";"6250";"4750";"7250";"4750";"6250";"15077";"15527";"15077";"17982";"15077";"15527";"17982";"15077";"15527";"19827";"21777";"19827";"25232";"19827";"21777";"25232";"19827";"21777"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Grand Santa Fe";"NC";"2012-2018";"3.3";"Бензиновый";"4750";"6250";"4750";"7250";"4750";"6250";"13907";"14357";"13907";"17961";"13907";"14357";"17961";"13907";"14357";"18657";"20607";"18657";"25211";"18657";"20607";"25211";"18657";"20607"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Grand Santa Fe";"NC";"2012-2018";"3.0 GDI";"Бензиновый";"4750";"6250";"4750";"7250";"4750";"6250";"16365";"20259";"16365";"20259";"16365";"20259";"20259";"16365";"20259";"21115";"26509";"21115";"27509";"21115";"26509";"27509";"21115";"26509"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Grand Santa Fe";"NC";"2012-2018";"2.2";"Дизельный";"4750";"6250";"4750";"7250";"4750";"6250";"16365";"20259";"16365";"20259";"16365";"20259";"20259";"16365";"20259";"21115";"26509";"21115";"27509";"21115";"26509";"27509";"21115";"26509"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Palisade";"LX2";"2020-";"2.2";"Дизельный";"4750";"6250";"4750";"7250";"4750";"6250";"16077";"16527";"16077";"20153";"16077";"16527";"20153";"16077";"16527";"20827";"22777";"20827";"27403";"20827";"22777";"27403";"20827";"22777"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Palisade";"LX2";"2020-";"3.5";"Бензиновый";"4750";"6250";"4750";"7250";"4750";"6250";"14456";"14996";"14456";"17451";"14546";"14996";"17451";"14546";"14996";"19206";"21246";"19206";"24701";"19296";"21246";"24701";"19296";"21246"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"H1";"TQ";"2007-";"2.4";"Бензиновый";"4180";"5500";"4180";"5720";"4180";"5500";"18021";"21661";"18021";"21661";"18021";"21661";"21661";"18021";"21661";"22201";"27161";"22201";"27381";"22201";"27161";"27381";"22201";"27161"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"H1";"TQ";"2007-";"2.5";"Дизельный";"4180";"5500";"4180";"5720";"4180";"5500";"18021";"21661";"18021";"21661";"18021";"21661";"21661";"18021";"21661";"22201";"27161";"22201";"27381";"22201";"27161";"27381";"22201";"27161"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Staria";"US4";"2021-";"3.5";"Бензиновый";"4750";"5750";"4750";"6750";"4750";"5750";"14116";"14446";"14116";"17312";"14116";"14446";"17312";"14116";"14446";"18866";"20196";"18866";"24062";"18866";"20196";"24062";"18866";"20196"
"RC322";"01019";"";"";"C40AF01019";"Хендэ-центр Красноярск";"";"";"Staria";"US4";"2021-";"2.2";"Дизельный";"4750";"5750";"4750";"6750";"4750";"5750";"15057";"15387";"15057";"20088";"15057";"15387";"20088";"15057";"15387";"19807";"21137";"19807";"26838";"19807";"21137";"26838";"19807";"21137"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Solaris";"HCR PE";"2020-";"1.4";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"8760";"9660";"8760";"12760";"8760";"9660";"";"";"";"14810";"16960";"14810";"21310";"14810";"16960";"8550";"6050";"7300"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Solaris";"HCR PE";"2020-";"1.6";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"8760";"13020";"8760";"16120";"8760";"13020";"";"";"";"14810";"20320";"14810";"24670";"14810";"20320";"8550";"6050";"7300"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Solaris";"HCR";"2017-2019";"1.4";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"8130";"9060";"8130";"12010";"8130";"9060";"10400";"7000";"8400";"14180";"16360";"14180";"20560";"14180";"16360";"18950";"13050";"15700"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Solaris";"HCR";"2017-2019";"1.6";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"8160";"11900";"8160";"14850";"8160";"11900";"10400";"7000";"8400";"14210";"19200";"14210";"23400";"14210";"19200";"18950";"13050";"15700"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Solaris";"RBR";"2011-2016";"1.4";"Бензиновый";"5590";"6740";"5590";"7890";"5590";"6740";"8160";"11900";"8160";"14850";"8160";"11900";"9997";"6380";"8504";"13750";"18640";"13750";"22740";"13750";"18640";"17887";"11970";"15244"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Solaris";"RBR";"2011-2016";"1.6";"Бензиновый";"5590";"6740";"5590";"7890";"5590";"6740";"8161";"11901";"8161";"14851";"8161";"11901";"9998";"6381";"8505";"13751";"18641";"13751";"22741";"13751";"18641";"17888";"11971";"15245"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"i30";"Gde";"2012-2017";"1.4";"Бензиновый";"5590";"6740";"5590";"7890";"5590";"6740";"8950";"9450";"8950";"12750";"8950";"9450";"10000";"7100";"8100";"14540";"16190";"14540";"20640";"14540";"16190";"17890";"12690";"14840"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"i30";"Gde";"2012-2017";"1.6";"Бензиновый";"5590";"6740";"5590";"7890";"5590";"6740";"8950";"9450";"8950";"12750";"8950";"9450";"10000";"7100";"8100";"14540";"16190";"14540";"20640";"14540";"16190";"17890";"12690";"14840"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"i30";"PDe";"2017-";"1.4";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"8950";"9450";"8950";"12750";"8950";"9450";"10000";"7100";"8100";"15000";"16750";"15000";"21300";"15000";"16750";"18550";"13150";"15400"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"i30";"PDe";"2017-";"1.6";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"8950";"9450";"8950";"12750";"8950";"9450";"10000";"7100";"8100";"15000";"16750";"15000";"21300";"15000";"16750";"18550";"13150";"15400"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"i30n";"PDeN";"2018-";"2.0";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"9287";"10247";"9287";"22385";"9287";"10247";"";"";"";"15337";"17547";"15337";"30935";"15337";"17547";"8550";"6050";"7300"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Elantra";"MD";"2011-2016";"1.6";"Бензиновый";"5590";"6740";"5590";"7890";"5590";"6740";"8950";"9850";"8950";"13550";"8950";"9850";"7500";"6700";"7500";"14540";"16590";"14540";"21440";"14540";"16590";"15390";"12290";"14240"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Elantra";"MD";"2011-2016";"1.8";"Бензиновый";"5590";"6740";"5590";"7890";"5590";"6740";"8950";"9850";"8950";"13550";"8950";"9850";"7500";"6700";"7500";"14540";"16590";"14540";"21440";"14540";"16590";"15390";"12290";"14240"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Elantra";"AD";"2016-2020";"1.6";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"8950";"9850";"8950";"13550";"8950";"9850";"";"";"";"15000";"17150";"15000";"22100";"15000";"17150";"8550";"6050";"7300"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Elantra";"AD";"2016-2020";"2.0";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"8950";"9850";"8950";"13550";"8950";"9850";"";"";"";"15000";"17150";"15000";"22100";"15000";"17150";"8550";"6050";"7300"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Elantra";"CN7";"2020-";"1.6";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"11011";"15270";"11011";"20100";"11011";"15270";"";"";"";"17061";"22570";"17061";"28650";"17061";"22570";"8550";"6050";"7300"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Elantra";"CN7";"2020-";"2.0";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"13560";"14460";"13560";"19810";"13560";"14460";"";"";"";"19610";"21760";"19610";"28360";"19610";"21760";"8550";"6050";"7300"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Sonata";"LF";"2017-2019";"2.0";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"10350";"11250";"10350";"15250";"10350";"11250";"13500";"8500";"9400";"16400";"18550";"16400";"23800";"16400";"18550";"22050";"14550";"16700"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Sonata";"LF";"2017-2019";"2.4 GDi";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"10350";"11250";"10350";"15250";"10350";"11250";"13500";"8500";"9400";"16400";"18550";"16400";"23800";"16400";"18550";"22050";"14550";"16700"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Sonata";"DN8";"2020-";"2.0";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"11910";"12810";"11910";"18160";"11910";"12810";"";"";"";"17960";"20110";"17960";"26710";"17960";"20110";"8550";"6050";"7300"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Sonata";"DN8";"2020-";"2.5";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"18510";"19410";"18510";"24760";"18510";"19410";"";"";"";"24560";"26710";"24560";"33310";"24560";"26710";"8550";"6050";"7300"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"i40";"VF";"2011-2017";"1.6";"Бензиновый";"5590";"6740";"5590";"7890";"5590";"6740";"8750";"12550";"8750";"15250";"8750";"12550";"12000";"6400";"10000";"14340";"19290";"14340";"23140";"14340";"19290";"19890";"11990";"16740"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"i40";"VF";"2011-2017";"2.0";"Бензиновый";"5590";"6740";"5590";"7890";"5590";"6740";"9750";"10550";"9750";"16350";"9750";"10550";"12000";"6400";"10000";"15340";"17290";"15340";"24240";"15340";"17290";"19890";"11990";"16740"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"i40";"VF";"2011-2017";"1.7";"Дизельный";"5590";"6740";"5590";"7890";"5590";"6740";"11550";"15850";"11550";"15850";"11550";"15850";"12700";"10900";"12200";"17140";"22590";"17140";"23740";"17140";"22590";"20590";"16490";"18940"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Creta";"GSr";"2016-2021";"1.6";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"8410";"12070";"8410";"15370";"8410";"12070";"10400";"7000";"9500";"14460";"19370";"14460";"23920";"14460";"19370";"18950";"13050";"16800"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Creta";"GSr";"2016-2021";"2.0";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"8410";"12070";"8410";"12610";"8410";"12070";"9000";"7000";"8200";"14460";"19370";"14460";"21160";"14460";"19370";"17550";"13050";"15500"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Creta";"SU2r";"2021-";"1.6";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"8410";"12070";"8410";"15370";"8410";"12070";"";"";"";"14460";"19370";"14460";"23920";"14460";"19370";"8550";"6050";"7300"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Creta";"SU2r";"2021-";"2.0";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"10210";"11110";"10210";"14410";"10210";"11110";"";"";"";"16260";"18410";"16260";"22960";"16260";"18410";"8550";"6050";"7300"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Tucson";"TLe";"2015-2021";"2.0";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"11560";"12460";"11560";"15960";"11560";"12460";"15000";"7900";"8650";"17610";"19760";"17610";"24510";"17610";"19760";"23550";"13950";"15950"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Tucson";"TLe";"2015-2021";"1.6T GDI";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"11560";"12460";"11560";"15960";"11560";"12460";"15000";"7900";"8650";"17610";"19760";"17610";"24510";"17610";"19760";"23550";"13950";"15950"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Tucson";"TLe";"2015-2021";"2.0";"Дизельный";"6050";"8550";"6050";"8550";"6050";"8550";"16760";"26810";"16760";"26810";"16760";"26810";"17000";"10000";"17000";"22810";"35360";"22810";"35360";"22810";"35360";"25550";"16050";"25550"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Tucson";"TLe";"2015-2021";"2.4";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"16960";"17860";"16960";"21360";"16960";"17860";"9220";"10000";"10750";"23010";"25160";"23010";"29910";"23010";"25160";"17770";"16050";"18050"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Tucson";"NX4";"2021-";"2.0";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"11560";"12460";"11560";"15960";"11560";"12460";"";"";"";"17610";"19760";"17610";"24510";"17610";"19760";"8550";"6050";"7300"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Tucson";"NX4";"2021-";"2.0";"Дизельный";"6050";"8550";"6050";"8550";"6050";"8550";"16760";"26810";"16760";"26810";"16760";"26810";"";"";"";"22810";"35360";"22810";"35360";"22810";"35360";"8550";"6050";"8550"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Tucson";"NX4";"2021-";"2.5 GDI";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"16960";"17860";"16960";"21360";"16960";"17860";"";"";"";"23010";"25160";"23010";"29910";"23010";"25160";"8550";"6050";"7300"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Santa Fe";"CM";"2006-2012";"2.4";"Бензиновый";"5590";"6740";"5590";"7890";"5590";"6740";"11450";"12550";"11450";"17300";"11450";"12550";"15600";"7600";"11500";"17040";"19290";"17040";"25190";"17040";"19290";"23490";"13190";"18240"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Santa Fe";"CM";"2006-2012";"2.2";"Дизельный";"5590";"6740";"5590";"7890";"5590";"6740";"11451";"18050";"11450";"18050";"11451";"18050";"15200";"8100";"15200";"17041";"24790";"17040";"25940";"17041";"24790";"23090";"13690";"21940"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Santa Fe";"DM";"2012-2018";"2.4";"Бензиновый";"5590";"6740";"5590";"7890";"5590";"6740";"11450";"12550";"11450";"17300";"11450";"12550";"11450";"11100";"11450";"17040";"19290";"17040";"25190";"17040";"19290";"19340";"16690";"18190"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Santa Fe";"DM";"2012-2018";"2.2";"Дизельный";"5590";"6740";"5590";"7890";"5590";"6740";"11451";"18050";"11450";"18050";"11451";"18050";"15900";"11000";"15900";"17041";"24790";"17040";"25940";"17041";"24790";"23790";"16590";"22640"
"RC554";"01168";"";"";"C40AF01168";"АвтоЮг Пятигорск";"";"";"Santa Fe";"TM";"2019-2020";"3.5";"Бензиновый";"6050";"7300";"6050";"8550";"6050";"7300";"17660";"18560";"17660";"22060";"17660";"18560";"";"";"";"23710";"25860";"23710";"30610";"23710";"25860";"8550";"6050";"7300"
