"Код дилера";"Сервисный код дилера";;;"Код SAP площадки";"Контрагент";;;"Модель";"Код модели";"Годпроизводства";"Рабочий объем";"Тип двигателя";"Стоимость работ";;;;;;"Стоимость запчастей";;;;;;"Стоимость запчастей PL-2";;;"Итого - ремонт";;;;;;"Итого - PL-2 ремонт";;
;;;;;;;;;;;;;"1 год 15000 км";"2 года 30000 км";"3 года 45000 км";"4 года 60000 км";"5 лет 75000 км";"6 лет 90000 км";"1 год 15000 км";"2 год 30000 км";"3 год 45000 км";"4 год 60000 км";"5 лет 75000 км";"6 лет 90000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км";"1 год 15000 км";"2 год 30000 км";"3 год 45000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км"
"RC334";94;;;"C40AF30120";"РОЛЬФ (Юг)";;;"Tucson";"NX4";"2021-";"2.0";"Бензиновый";6580;9870;6580;13160;6580;9870;14191;15757;14191;18354;14191;15757;;;;20771;25627;20771;31514;20771;25627;13160;6580;9870
"RC334";94;;;"C40AF30120";"РОЛЬФ (Юг)";;;"Tucson";"NX4";"2021-";"2.0";"Дизельный";6110;10810;6110;10810;6110;10810;9846,88;19339,88;9846,88;19339,88;9846,88;19339,88;;;;15956,88;30149,88;15956,88;30149,88;15956,88;30149,88;10810;6110;10810
"RC334";94;;;"C40AF30120";"РОЛЬФ (Юг)";;;"Tucson";"NX4";"2021-";"2.5 GDI";"Бензиновый";6580;9870;6580;13160;6580;9870;15419;16985;15419;19582;15419;16985;;;;21999;26855;21999;32742;21999;26855;13160;6580;9870
"RC334";94;;;"C40AF30120";"РОЛЬФ (Юг)";;;"Santa Fe";"CM";"2006-2012";"2.4";"Бензиновый";;;;;;;;;;;;;;;;;;;;;;;;
"RC334";94;;;"C40AF30120";"РОЛЬФ (Юг)";;;"Santa Fe";"CM";"2006-2012";"2.2";"Дизельный";;;;;;;;;;;;;;;;;;;;;;;;
"RC334";94;;;"C40AF30120";"РОЛЬФ (Юг)";;;"Santa Fe";"DM";"2012-2018";"2.4";"Бензиновый";7900,78;12737,92;7876,69;12006,11;7876,69;9839,32;9799,22;16062,08;9769,31;16363,89;9769,31;13420,68;;;;17700;28800;17646;28370;17646;23260;12006,11;7876,69;9839,32
"RC334";94;;;"C40AF30120";"РОЛЬФ (Юг)";;;"Santa Fe";"DM";"2012-2018";"2.2";"Дизельный";7684,76;8245,98;7668,13;10301,1;7668,13;10301,1;13165,24;14754,02;13136,87;18430,9;13136,87;18430,9;;;;20850;23000;20805;28732;20805;28732;10301,1;7668,13;10301,1
"RC334";94;;;"C40AF30120";"РОЛЬФ (Юг)";;;"Santa Fe";"TM";"2019-2020";"3.5";"Бензиновый";7820;10580;7820;12420;7820;10580;14714;16080;14714;18859;14714;16080;;;;22534;26660;22534;31279;22534;26660;12420;7820;10580
"RC334";94;;;"C40AF30120";"РОЛЬФ (Юг)";;;"Santa Fe";"TM";"2019-2020";"2.2";"Дизельный";7348,82;11313,46;8579,46;11313,46;8579,46;11313,46;13551,18;21186,54;15820,54;21186,54;15820,54;21186,54;;;;20900;32500;24400;32500;24400;32500;11313,46;8579,46;11313,46
"RC334";94;;;"C40AF30120";"РОЛЬФ (Юг)";;;"Santa Fe";"TM";"2019-2020";"2.4";"Бензиновый";8171,5;10593,74;8171,5;13055,34;8171,5;10593,74;11728,5;12606,26;11728,5;20644,66;11728,5;12606,26;;;;19900;23200;19900;33700;19900;23200;13055,34;8171,5;10593,74
"RC334";94;;;"C40AF30120";"РОЛЬФ (Юг)";;;"Santa Fe";"TM";"2020-";"2.2";"Дизельный";7820;10580;7820;10580;7820;10580;15046;20803;15046;20803;15046;20803;;;;22866;31383;22866;31383;22866;31383;10580;7820;10580
"RC334";94;;;"C40AF30120";"РОЛЬФ (Юг)";;;"Santa Fe";"TM";"2020-";"2.5";"Бензиновый";7820;10580;7820;12420;7820;10580;15085;16451;15085;19828;15085;16451;;;;22905;27031;22905;32248;22905;27031;12420;7820;10580
"RC334";94;;;"C40AF30120";"РОЛЬФ (Юг)";;;"Santa Fe";"TM";"2020-";"3.5";"Бензиновый";7820;10580;7820;12420;7820;10580;15718;17084;15718;20461;15718;17084;;;;23538;27664;23538;32881;23538;27664;12420;7820;10580
"RC334";94;;;"C40AF30120";"РОЛЬФ (Юг)";;;"Grand Santa Fe";"NC";"2012-2018";"3.3";"Бензиновый";;;;;;;;;;;;;;;;;;;;;;;;
"RC334";94;;;"C40AF30120";"РОЛЬФ (Юг)";;;"Grand Santa Fe";"NC";"2012-2018";"3.0 GDI";"Бензиновый";7723,93;10800,07;7703,65;12068,39;7703,65;10325,6;11326,07;13099,93;11296,35;17931,61;11296,35;12524,4;;;;19050;23900;19000;30000;19000;22850;12068,39;7703,65;10325,6
"RC334";94;;;"C40AF30120";"РОЛЬФ (Юг)";;;"Grand Santa Fe";"NC";"2012-2018";"2.2";"Дизельный";7684,76;10325,43;7668,13;10301,1;7668,13;9934,1;13165,24;18474,57;13136,87;18430,9;13136,87;18797,9;;;;20850;28800;20805;28732;20805;28732;10301,1;7668,13;9934,1
"RC334";94;;;"C40AF30120";"РОЛЬФ (Юг)";;;"Palisade";"LX2";"2020-";"2.2";"Дизельный";9200;11960;9200;11960;9200;11960;15979;22178;15979;22178;14789;22178;;;;25179;34138;25179;34138;23989;34138;11960;9200;11960
"RC334";94;;;"C40AF30120";"РОЛЬФ (Юг)";;;"Palisade";"LX2";"2020-";"3.5";"Бензиновый";9200;10580;9200;13800;9200;10580;13573;14939;13573;17718;12383;14939;;;;22773;25519;22773;31518;21583;25519;13800;9200;10580
"RC334";94;;;"C40AF30120";"РОЛЬФ (Юг)";;;"H1";"TQ";"2007-";"2.4";"Бензиновый";7678,51;10269,1;7678,51;11990,88;7678,51;10269,1;10121,49;11330,9;10121,49;13409,12;10121,49;11330,9;;;;17800;21600;17800;25400;17800;21600;11990,88;7678,51;10269,1
"RC334";94;;;"C40AF30120";"РОЛЬФ (Юг)";;;"H1";"TQ";"2007-";"2.5";"Дизельный";6580,87;9178,58;6580,87;9178,58;6580,87;9178,58;11519,13;15421,42;11519,13;15421,42;11519,13;15421,42;;;;18100;24600;18100;24600;18100;24600;9178,58;6580,87;9178,58
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Solaris";"HCR PE";"2020-";"1.4";"Бензиновый";4340;5890;4340;7440;4340;5890;7210,1;8060,1;7210,1;10668,34;7210,1;8060,1;10399,83;6941,59;7791,59;11550,1;13950,1;11550,1;18108,34;11550,1;13950,1;17839,83;11281,59;13681,59
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Solaris";"HCR PE";"2020-";"1.6";"Бензиновый";4340;5890;4340;7440;4340;5890;7240,92;9878,14;7240,92;12486,38;7240,92;9878,14;11350,94;6668,54;8992,7;11580,92;15768,14;11580,92;19926,38;11580,92;15768,14;18790,94;11008,54;14882,7
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Solaris";"HCR";"2017-2019";"1.4";"Бензиновый";4340;5890;4340;7440;4340;5890;7210,1;8060,1;7210,1;10668,34;7210,1;8060,1;10399,83;6941,59;7791,59;11550,1;13950,1;11550,1;18108,34;11550,1;13950,1;17839,83;11281,59;13681,59
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Solaris";"HCR";"2017-2019";"1.6";"Бензиновый";4340;5890;4340;7440;4340;5890;7240,92;9878,14;7240,92;12486,38;7240,92;9878,14;11350,94;6668,54;8992,7;11580,92;15768,14;11580,92;19926,38;11580,92;15768,14;18790,94;11008,54;14882,7
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Solaris";"RBR";"2011-2016";"1.4";"Бензиновый";4340;5890;4340;7440;4340;5890;7282,34;9919,56;7282,34;12014,08;7282,34;9919,56;9905,9;6434,64;8758,8;11622,34;15809,56;11622,34;19454,08;11622,34;15809,56;17345,9;10774,64;14648,8
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Solaris";"RBR";"2011-2016";"1.6";"Бензиновый";4340;5890;4340;7440;4340;5890;7282,34;9919,56;7282,34;12014,08;7282,34;9919,56;9905,9;6434,64;8758,8;11622,34;15809,56;11622,34;19454,08;11622,34;15809,56;17345,9;10774,64;14648,8
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"i30";"Gde";"2012-2017";"1.4";"Бензиновый";4340;5890;4340;7440;4340;5890;8838,5;11675,72;8838,5;13665,88;8838,5;11675,72;11379,14;7846,02;10170,18;13178,5;17565,72;13178,5;21105,88;13178,5;17565,72;18819,14;12186,02;16060,18
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"i30";"Gde";"2012-2017";"1.6";"Бензиновый";4340;5890;4340;7440;4340;5890;8948,5;11785,72;8948,5;13775,88;8948,5;11785,72;11489,14;7956,02;10280,18;13288,5;17675,72;13288,5;21215,88;13288,5;17675,72;18929,14;12296,02;16170,18
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"i30";"PDe";"2017-";"1.4";"Бензиновый";4340;5890;4340;7440;4340;5890;8421,4;9471,4;8421,4;11620,02;8421,4;9471,4;10916,76;7918,14;8768,14;12761,4;15361,4;12761,4;19060,02;12761,4;15361,4;18356,76;12258,14;14658,14
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"i30";"PDe";"2017-";"1.6";"Бензиновый";4340;5890;4340;7440;4340;5890;8531,4;11368,62;8531,4;14170,34;8531,4;11368,62;13154,01;8028,14;10352,3;12871,4;17258,62;12871,4;21610,34;12871,4;17258,62;20594,01;12368,14;16242,3
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"i30n";"PDeN";"2018-";"2.0";"Бензиновый";4340;5890;4340;7440;4340;5890;11558,43;12608,43;11558,43;14757,06;11558,43;12608,43;14249,93;11251,3;12101,3;15898,43;18498,43;15898,43;22197,06;15898,43;18498,43;21689,93;15591,3;17991,3
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Elantra";"MD";"2011-2016";"1.6";"Бензиновый";4340;5890;4340;7440;4340;5890;9148,5;11785,72;9148,5;14075,5;9148,5;11785,72;12569,96;7956,02;10280,18;13488,5;17675,72;13488,5;21515,5;13488,5;17675,72;20009,96;12296,02;16170,18
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Elantra";"MD";"2011-2016";"1.8";"Бензиновый";4340;5890;4340;7440;4340;5890;9588,5;10438,5;9588,5;12728,28;9588,5;10438,5;11535,8;8396,02;9246,02;13928,5;16328,5;13928,5;20168,28;13928,5;16328,5;18975,8;12736,02;15136,02
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Elantra";"AD";"2016-2020";"1.6";"Бензиновый";4340;5890;4340;7440;4340;5890;8731,4;11118,62;8731,4;14724,23;8731,4;11368,62;13707,91;8028,14;10352,3;13071,4;17008,62;13071,4;22164,23;13071,4;17258,62;21147,91;12368,14;16242,3
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Elantra";"AD";"2016-2020";"2.0";"Бензиновый";4340;5890;4340;7440;4340;5890;9171,4;10021,4;9171,4;13377,01;9171,4;10021,4;12673,75;8468,14;9318,14;13511,4;15911,4;13511,4;20817,01;13511,4;15911,4;20113,75;12808,14;15208,14
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Elantra";"CN7";"2020-";"1.6";"Бензиновый";4340;5890;4340;7440;4340;5890;9168,5;11949,39;9168,5;14925,71;9168,5;12199,39;14092,1;9041,63;11365,79;13508,5;17839,39;13508,5;22365,71;13508,5;18089,39;21532,1;13381,63;17255,79
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Elantra";"CN7";"2020-";"2.0";"Бензиновый";4340;5890;4340;7440;4340;5890;10260,58;11110,58;10260,58;13836,9;10260,58;11110,58;13836,9;10260,58;11110,58;14600,58;17000,58;14600,58;21276,9;14600,58;17000,58;21276,9;14600,58;17000,58
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Sonata";"LF";"2017-2019";"2.0";"Бензиновый";4340;5890;4340;7440;4340;5890;9753,17;10603,17;9753,17;15451,08;9753,17;10603,17;15324,21;9626,3;10476,3;14093,17;16493,17;14093,17;22891,08;14093,17;16493,17;22764,21;13966,3;16366,3
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Sonata";"LF";"2017-2019";"2.4 GDi";"Бензиновый";4340;5890;4340;7440;4340;5890;10853,17;11703,17;10853,17;16551,08;10853,17;11703,17;16424,21;10726,3;11576,3;15193,17;17593,17;15193,17;23991,08;15193,17;17593,17;23864,21;15066,3;17466,3
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Sonata";"DN8";"2020-";"2.0";"Бензиновый";4340;5890;4340;7440;4340;5890;10047,1;10897,1;10047,1;13623,41;10047,1;10897,1;13496,54;9920,23;10770,23;14387,1;16787,1;14387,1;21063,41;14387,1;16787,1;20936,54;14260,23;16660,23
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Sonata";"DN8";"2020-";"2.5";"Бензиновый";4340;5890;4340;7440;4340;5890;12702,16;13552,16;12702,16;16278,47;12702,16;13552,16;16278,47;12702,16;13552,16;17042,16;19442,16;17042,16;23718,47;17042,16;19442,16;23718,47;17042,16;19442,16
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"i40";"VF";"2011-2017";"1.6";"Бензиновый";4340;5890;4340;7440;4340;5890;9488,64;10538,64;9688,64;13833,21;9688,64;10538,64;12016,76;8380,41;9230,41;13828,64;16428,64;14028,64;21273,21;14028,64;16428,64;19456,76;12720,41;15120,41
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"i40";"VF";"2011-2017";"2.0";"Бензиновый";4340;5890;4340;7440;4340;5890;9488,64;10538,64;9688,64;13833,21;9688,64;10538,64;12016,76;8380,41;9230,41;13828,64;16428,64;14028,64;21273,21;14028,64;16428,64;19456,76;12720,41;15120,41
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"i40";"VF";"2011-2017";"1.7";"Дизельный";4340;5890;4340;7130;4340;5890;10866,35;16090,78;10866,35;17192,34;10866,35;16090,78;16028,19;9702,2;10552,2;15206,35;21980,78;15206,35;24322,34;15206,35;21980,78;23158,19;14042,2;16442,2
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Creta";"GSr";"2016-2021";"1.6";"Бензиновый";5270;7130;5270;8370;5270;7130;8627,52;12542,3;8627,52;15206;8627,52;12542,3;14643,97;6988,12;10652,91;13897,52;19672,3;13897,52;23576;13897,52;19672,3;23013,97;12258,12;17782,91
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Creta";"GSr";"2016-2021";"2.0";"Бензиновый";5270;7130;5270;8370;5270;7130;8627,52;9477,52;8627,52;12141,22;8627,52;9477,52;11579,19;6988,12;7588,12;13897,52;16607,52;13897,52;20511,22;13897,52;16607,52;19949,19;12258,12;14718,12
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Creta";"SU2r";"2021-";"1.6";"Бензиновый";5270;7130;5270;8370;5270;7130;8838,63;11869,52;8838,63;14477,76;8838,63;11869,52;14120,19;6583,57;10498,35;14108,63;18999,52;14108,63;22847,76;14108,63;18999,52;22490,19;11853,57;17628,35
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Creta";"SU2r";"2021-";"2.0";"Бензиновый";5270;7130;5270;8370;5270;7130;9490,71;10340,71;9490,71;12948,95;9490,71;10340,71;12718,25;7870;8720;14760,71;17470,71;14760,71;21318,95;14760,71;17470,71;21088,25;13140;15850
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"ix35";"Ele";"2010-2015";"2.0";"Бензиновый";5950;8050;5950;9450;5950;8050;10883,89;14120,79;10883,89;16215,31;10883,89;14120,79;13533,19;9702,32;12386,08;16833,89;22170,79;16833,89;25665,31;16833,89;22170,79;22983,19;15652,32;20436,08
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"ix35";"Ele";"2010-2015";"2.0";"Дизельный";5950;8050;5950;8050;5950;8050;13864,39;17315,28;13864,39;17315,28;13864,39;17315,28;15581,27;12733,14;15581,27;19814,39;25365,28;19814,39;25365,28;19814,39;25365,28;23631,27;18683,14;23631,27
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Tucson";"TLe";"2015-2021";"2.0";"Бензиновый";5950;8050;5950;9450;5950;8050;9839,09;10689,09;9839,09;13490,8;9839,09;10689,09;12734,36;9082,65;9932,65;15789,09;18739,09;15789,09;22940,8;15789,09;18739,09;22184,36;15032,65;17982,65
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Tucson";"TLe";"2015-2021";"1.6T GDI";"Бензиновый";5950;8050;5950;9450;5950;8050;9239,09;10089,09;9239,09;12237,72;9239,09;10089,09;11481,27;8482,65;9332,65;15189,09;18139,09;15189,09;21687,72;15189,09;18139,09;20931,27;14432,65;17382,65
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Tucson";"TLe";"2015-2021";"2.0";"Дизельный";5950;8050;5950;8050;5950;8050;14527,19;20308,28;14527,19;20308,28;14527,19;20308,28;19587,02;13805,92;14655,92;20477,19;28358,28;20477,19;28358,28;20477,19;28358,28;27637,02;19755,92;22705,92
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Tucson";"TLe";"2015-2021";"2.4";"Бензиновый";5950;8050;5950;9450;5950;8050;11219,09;12069,09;11219,09;14217,72;11219,09;12069,09;13461,27;10462,65;11312,65;17169,09;20119,09;17169,09;23667,72;17169,09;20119,09;22911,27;16412,65;19362,65
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Tucson";"NX4";"2021-";"2.0";"Бензиновый";5950;8050;5950;9450;5950;8050;11849,75;12699,75;11849,75;15426,06;11849,75;12699,75;15426,06;11849,75;12699,75;17799,75;20749,75;17799,75;24876,06;17799,75;20749,75;24876,06;17799,75;20749,75
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Tucson";"NX4";"2021-";"2.0";"Дизельный";5950;8050;5950;8050;5950;8050;13292,26;22465,25;13292,26;22465,25;13292,26;22465,25;22465,25;13292,26;22465,25;19242,26;30515,25;19242,26;30515,25;19242,26;30515,25;30515,25;19242,26;30515,25
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Tucson";"NX4";"2021-";"2.5 GDI";"Бензиновый";5950;8050;5950;9450;5950;8050;13412,72;14262,72;13499,75;17076,06;13499,75;14349,75;17076,06;13499,75;14349,75;19362,72;22312,72;19449,75;26526,06;19449,75;22399,75;26526,06;19449,75;22399,75
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Santa Fe";"CM";"2006-2012";"2.4";"Бензиновый";5950;8050;5950;9450;5950;8050;9569,98;12806,88;9569,98;16042,32;9569,98;12806,88;13744,66;8575,27;11259,03;15519,98;20856,88;15519,98;25492,32;15519,98;20856,88;23194,66;14525,27;19309,03
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Santa Fe";"CM";"2006-2012";"2.2";"Дизельный";5950;8050;5950;8050;5950;8050;12768,08;16377,67;12768,08;16377,67;12768,08;16377,67;14565,82;11595,75;12445,75;18718,08;24427,67;18718,08;24427,67;18718,08;24427,67;22615,82;17545,75;20495,75
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Santa Fe";"DM";"2012-2018";"2.4";"Бензиновый";5950;8050;5950;9450;5950;8050;10485,25;13722,15;10485,25;16957,59;10485,25;13722,15;14478,8;9309,42;11993,18;16435,25;21772,15;16435,25;26407,59;16435,25;21772,15;23928,8;15259,42;20043,18
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Santa Fe";"DM";"2012-2018";"2.2";"Дизельный";5950;8050;5950;8050;5950;8050;13465,75;17271,03;13465,75;17271,03;13465,75;17271,03;15349,55;12340,24;13190,24;19415,75;25321,03;19415,75;25321,03;19415,75;25321,03;23399,55;18290,24;21240,24
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Santa Fe";"TM";"2019-2020";"3.5";"Бензиновый";5950;8050;5950;9450;5950;8050;12691,13;13541,13;12691,13;15784,71;12691,13;13541,13;15432,35;12338,77;13188,77;18641,13;21591,13;18641,13;25234,71;18641,13;21591,13;24882,35;18288,77;21238,77
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Santa Fe";"TM";"2019-2020";"2.2";"Дизельный";5950;8050;5950;8050;5950;8050;14932,59;20010,54;14932,59;20010,54;14932,59;20010,54;19706,05;14628,1;15478,1;20882,59;28060,54;20882,59;28060,54;20882,59;28060,54;27756,05;20578,1;23528,1
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Santa Fe";"TM";"2019-2020";"2.4";"Бензиновый";5950;8050;5950;9450;5950;8050;11683,66;12534;11683,66;14404,64;11683,66;12534;14277,77;11556,79;12406,79;17633,66;20584;17633,66;23854,64;17633,66;20584;23727,77;17506,79;20456,79
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Santa Fe";"TM";"2020-";"2.2";"Дизельный";5950;8050;5950;8050;5950;8050;13201,69;18662,15;13201,69;18662,15;13201,69;18662,15;18662,15;13201,69;18662,15;19151,69;26712,15;19151,69;26712,15;19151,69;26712,15;26712,15;19151,69;26712,15
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Santa Fe";"TM";"2020-";"2.5";"Бензиновый";5950;8050;5950;9450;5950;8050;12812,15;13662,15;12812,15;16388,47;12812,15;13662,15;16388,47;12812,15;13662,15;18762,15;21712,15;18762,15;25838,47;18762,15;21712,15;25838,47;18762,15;21712,15
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Santa Fe";"TM";"2020-";"3.5";"Бензиновый";5950;8050;5950;9450;5950;8050;12577,21;13427,21;12577,21;16153,52;12577,21;13427,21;16153,52;12577,21;13427,21;18527,21;21477,21;18527,21;25603,52;18527,21;21477,21;25603,52;18527,21;21477,21
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Grand Santa Fe";"NC";"2012-2018";"3.3";"Бензиновый";5950;8050;5950;9450;5950;8050;11861,16;12711,16;11861,16;14805,68;11861,16;12711,16;12422,99;10425,89;11275,89;17811,16;20761,16;17811,16;24255,68;17811,16;20761,16;21872,99;16375,89;19325,89
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Grand Santa Fe";"NC";"2012-2018";"3.0 GDI";"Бензиновый";5950;8050;5950;9450;5950;8050;11861,16;12711,16;11861,16;17669,79;11861,16;12711,16;16234,51;10425,89;11275,89;17811,16;20761,16;17811,16;27119,79;17811,16;20761,16;25684,51;16375,89;19325,89
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Grand Santa Fe";"NC";"2012-2018";"2.2";"Дизельный";5950;8050;5950;8050;5950;8050;13865,31;19089,73;13865,31;19089,73;13865,31;19089,73;17702,33;12477,9;13327,9;19815,31;27139,73;19815,31;27139,73;19815,31;27139,73;25752,33;18427,9;21377,9
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Palisade";"LX2";"2020-";"2.2";"Дизельный";5950;8050;5950;8050;5950;8050;14147,91;19225,86;14147,91;19225,86;14147,91;19225,86;18921,37;13843,42;14693,42;20097,91;27275,86;20097,91;27275,86;20097,91;27275,86;26971,37;19793,42;22743,42
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"Palisade";"LX2";"2020-";"3.5";"Бензиновый";5950;8050;5950;8050;5950;8050;12953,77;13803,77;12953,77;16047,35;12953,77;13803,77;15694,99;12601,41;13451,41;18903,77;21853,77;18903,77;24097,35;18903,77;21853,77;23744,99;18551,41;21501,41
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"H1";"TQ";"2007-";"2.4";"Бензиновый";5950;8050;5950;9450;5950;8050;10648,1;11498,1;10648,1;13488,26;10648,1;11498,1;11806,33;9747,37;10597,37;16598,1;19548,1;16598,1;22938,26;16598,1;19548,1;21256,33;15697,37;18647,37
"RC550";1165;;;"C40AF01165";"ТЕХИНКОМ-Авто";;;"H1";"TQ";"2007-";"2.5";"Дизельный";5950;8050;5950;8050;5950;8050;14593,23;19791,6;14593,23;19791,6;14593,23;19791,6;18059,21;12860,85;18059,21;20543,23;27841,6;20543,23;27841,6;20543,23;27841,6;26109,21;18810,85;26109,21
"RC439";51045;;;"C40AF60328";"Автомир Воронеж";;;"Solaris";"HCR PE";"2020-";"1.4";"Бензиновый";4630;5630;4630;7070;4630;5630;6598;7348;6598;9832;6598;7348;9832;6598;7348;11228;12978;11228;16902;11228;12978;16902;11228;12978
"RC439";51045;;;"C40AF60328";"Автомир Воронеж";;;"Solaris";"HCR PE";"2020-";"1.6";"Бензиновый";4630;6630;4630;7070;4630;6630;6627;9454;6627;11938;6627;9454;11938;6627;9454;11257;16084;11257;19008;11257;16084;19008;11257;16084
"RC439";51045;;;"C40AF60328";"Автомир Воронеж";;;"Solaris";"HCR";"2017-2019";"1.4";"Бензиновый";4630;5630;4630;7070;4630;5630;6598;7348;6598;9832;6598;7348;9832;6598;7348;11228;12978;11228;16902;11228;12978;16902;11228;12978
"RC439";51045;;;"C40AF60328";"Автомир Воронеж";;;"Solaris";"HCR";"2017-2019";"1.6";"Бензиновый";4630;6630;4630;7070;4630;6630;6627;9454;6627;11938;6627;9454;11938;6627;9454;11257;16084;11257;19008;11257;16084;19008;11257;16084
"RC439";51045;;;"C40AF60328";"Автомир Воронеж";;;"Solaris";"RBR";"2011-2016";"1.4";"Бензиновый";4630;5630;4630;7070;4630;5630;6834;9662;6834;11657;6834;9662;9106;5859;8013;11464;15292;11464;18727;11464;15292;16176;10489;13643
"RC439";51045;;;"C40AF60328";"Автомир Воронеж";;;"Solaris";"RBR";"2011-2016";"1.6";"Бензиновый";4630;6630;4630;7070;4630;6630;6834;9662;6834;11657;6834;9662;9106;5859;8013;11464;16292;11464;18727;11464;16292;16176;10489;14643
"RC439";51045;;;"C40AF60328";"Автомир Воронеж";;;"i30";"Gde";"2012-2017";"1.4";"Бензиновый";4870;5920;4870;6760;4870;5920;8134;10288;8134;12184;8134;10288;10269;6964;9118;13004;16208;13004;18944;13004;16208;17029;11834;15038
"RC439";51045;;;"C40AF60328";"Автомир Воронеж";;;"i30";"Gde";"2012-2017";"1.6";"Бензиновый";4870;5920;4870;6760;4870;5920;8134;10288;8134;12184;8134;10288;10269;6964;9118;13004;16208;13004;18944;13004;16208;17029;11834;15038
"RC439";51045;;;"C40AF60328";"Автомир Воронеж";;;"i30";"PDe";"2017-";"1.4";"Бензиновый";4870;5920;4870;6760;4870;5920;8319;9580;8319;11626;8319;9580;9580;8319;9580;13189;15500;13189;18386;13189;15500;16340;13189;15500
"RC439";51045;;;"C40AF60328";"Автомир Воронеж";;;"i30";"PDe";"2017-";"1.6";"Бензиновый";4870;5920;4870;6760;4870;5920;8319;9580;8319;11626;8319;9580;9580;8319;9580;13189;15500;13189;18386;13189;15500;16340;13189;15500
